0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
304458,3,3,106,3,5,3,1,1,1,3,2,1,4,0,141,91,116
304458,3,4,106,3,5,3,1,1,1,3,2,1,4,0,91,116,241
304458,3,5,106,3,5,3,1,1,1,3,2,1,4,0,116,241,215
304458,3,6,106,3,5,3,1,1,1,3,2,1,4,0,241,215,323
304458,3,7,106,3,5,3,1,1,1,3,2,1,4,0,215,323,299
304458,3,8,106,3,5,3,1,1,1,3,2,1,4,0,323,299,307
304458,3,9,106,3,5,3,1,1,1,3,2,1,4,0,299,307,258
304458,3,10,106,3,5,3,1,1,1,3,2,1,4,0,307,258,183
304458,3,11,106,3,5,3,1,1,1,3,2,1,4,0,258,183,150
304458,4,2,106,3,5,3,1,1,1,3,2,1,4,0,373,107,100
304458,4,3,106,3,5,3,1,1,1,3,2,1,4,0,107,100,175
304458,4,4,106,3,5,3,1,1,1,3,2,1,4,0,100,175,207
304458,4,5,106,3,5,3,1,1,1,3,2,1,4,0,175,207,100
304458,4,6,106,3,5,3,1,1,1,3,2,1,4,0,207,100,158
304458,4,7,106,3,5,3,1,1,1,3,2,1,4,0,100,158,334
304458,4,8,106,3,5,3,1,1,1,3,2,1,4,0,158,334,366
304458,4,9,106,3,5,3,1,1,1,3,2,1,4,0,334,366,331
304458,4,10,106,3,5,3,1,1,1,1,2,1,4,0,366,331,432
304458,4,11,106,3,5,3,1,1,1,3,2,1,4,0,331,432,581
304458,5,2,106,3,5,3,1,1,1,1,2,1,4,0,672,580,356
304458,5,3,106,3,5,3,1,1,1,1,2,1,4,0,580,356,331
304458,5,4,106,3,5,3,1,1,1,1,2,1,4,0,356,331,440
304458,5,5,106,3,5,3,1,1,1,1,2,1,4,0,331,440,440
304458,5,6,106,3,5,3,1,1,1,1,2,1,4,0,440,440,606
304458,5,7,106,3,5,3,1,1,1,1,2,1,4,0,440,606,522
304458,5,8,106,3,5,3,1,1,1,1,2,1,4,0,606,522,597
304458,5,9,106,3,5,3,1,1,1,1,2,1,4,0,522,597,640
304458,5,10,106,3,5,3,1,1,1,1,2,1,4,0,597,640,605
304458,5,11,106,3,5,3,1,1,1,1,2,1,4,0,640,605,905
304458,6,2,106,3,5,3,1,1,1,1,2,1,4,0,480,349,481
304458,6,3,106,3,5,3,1,1,1,1,2,1,4,0,349,481,747
304458,6,4,106,3,5,3,1,1,1,1,2,1,4,0,481,747,390
304458,6,5,106,3,5,3,1,1,2,1,2,1,4,0,747,390,449
304458,6,6,106,3,5,3,1,1,1,1,2,1,4,0,390,449,432
304458,6,7,106,3,5,3,1,1,1,1,2,1,4,0,449,432,532
304458,6,8,106,3,5,3,1,1,1,1,2,1,4,0,432,532,565
304458,6,9,106,3,5,3,1,1,1,1,2,1,4,0,532,565,298
304458,6,10,106,3,5,3,1,1,2,1,2,1,4,0,565,298,432
304458,6,11,106,3,5,3,1,1,2,1,2,1,4,0,298,432,739
304458,7,2,106,3,5,3,0,1,1,1,2,1,4,0,448,490,548
304458,7,3,106,3,5,3,1,1,1,1,2,1,4,0,490,548,506
304458,7,4,106,3,5,3,1,1,1,1,2,1,4,0,548,506,448
304458,7,5,106,3,5,3,1,1,2,1,2,1,4,0,506,448,473
304458,7,6,106,3,5,3,0,1,1,1,2,1,4,0,448,473,706
304458,7,7,106,3,5,3,1,1,2,1,2,1,4,0,473,706,731
304458,7,8,106,3,5,3,0,1,1,1,2,1,4,0,706,731,605
304458,7,9,106,3,5,3,1,1,1,1,2,1,4,0,731,605,373
308913,3,8,750,2,4,4,0,1,1,3,2,1,4,0,114,238,197
308913,3,9,750,2,4,4,1,1,1,3,2,1,4,0,238,197,402
308913,3,10,750,2,4,4,0,1,1,3,2,1,4,0,197,402,319
308913,3,11,750,2,4,4,0,1,1,3,2,1,4,0,402,319,262
308913,4,2,750,2,4,4,0,1,1,3,2,1,4,0,476,205,278
308913,4,3,750,2,4,4,1,1,1,3,2,1,4,0,205,278,320
308913,4,4,750,2,4,4,0,1,1,3,2,1,4,0,278,320,311
308913,4,5,750,2,4,4,1,1,1,1,2,1,4,0,320,311,213
308913,4,6,750,2,4,4,1,1,1,3,2,1,4,0,311,213,189
308913,4,7,750,2,4,4,0,1,1,1,2,1,4,0,213,189,304
308913,4,8,750,2,4,4,0,1,1,3,2,1,4,0,189,304,500
308913,4,9,750,2,4,4,1,1,1,1,2,1,4,0,304,500,401
308913,4,10,750,2,4,4,1,1,1,3,2,1,4,0,500,401,297
308913,4,11,750,2,4,4,1,1,1,3,2,1,4,0,401,297,378
308913,5,2,750,2,4,4,1,1,1,3,2,1,4,0,796,501,312
308913,5,3,750,2,4,4,1,1,1,3,2,1,4,0,501,312,295
308913,5,4,750,2,4,4,1,1,1,3,2,1,4,0,312,295,303
308913,5,5,750,2,4,4,1,1,1,1,2,1,4,0,295,303,312
308913,5,6,750,2,4,4,0,1,1,1,2,1,4,0,303,312,311
308913,5,7,750,2,4,4,0,1,1,1,2,1,4,0,312,311,278
308913,5,8,750,2,4,4,0,1,1,1,2,1,4,0,311,278,196
308913,5,9,750,2,4,4,1,1,1,1,2,1,4,0,278,196,253
308913,5,10,750,2,4,4,1,1,1,1,2,1,4,0,196,253,328
308913,5,11,750,2,4,4,1,1,1,1,2,1,4,0,253,328,254
308913,6,2,750,2,4,3,1,1,1,1,2,1,4,0,262,122,180
308913,6,3,750,2,4,3,1,1,1,1,2,1,4,0,122,180,205
308913,6,4,750,2,4,4,0,1,1,1,2,1,4,0,180,205,107
308913,6,5,750,2,4,3,1,1,1,1,2,1,4,0,205,107,123
308913,6,6,750,2,4,3,1,1,1,1,2,1,4,0,107,123,148
308913,6,7,750,2,4,3,1,1,1,1,2,1,4,0,123,148,123
308913,6,8,750,2,4,3,1,1,1,1,2,1,4,0,148,123,188
308913,6,9,750,2,4,4,0,1,1,1,2,1,4,0,123,188,213
308913,6,10,750,2,4,4,1,1,1,1,2,1,4,0,188,213,148
308913,6,11,750,2,4,4,1,1,1,1,2,1,4,0,213,148,81
308913,7,2,750,2,4,4,1,1,1,1,2,1,4,0,82,49,41
308913,7,3,750,2,4,4,0,1,1,1,2,1,4,0,49,41,57
308913,7,4,750,2,4,4,1,1,1,1,2,1,4,0,41,57,74
308913,7,5,750,2,4,4,1,1,1,1,2,1,4,0,57,74,123
308913,7,6,750,2,4,4,1,1,1,1,2,1,4,0,74,123,122
308913,7,7,750,2,4,4,1,1,1,1,2,1,4,0,123,122,237
308913,7,8,750,2,4,4,1,1,1,1,2,1,4,0,122,237,132
308913,7,9,750,2,4,4,1,1,1,1,2,1,4,0,237,132,139
321683,2,2,750,3,4,4,1,1,1,3,2,1,4,0,478,248,172
321683,2,3,750,3,4,4,0,1,1,3,2,1,4,0,248,172,207
321683,2,4,750,3,4,4,1,1,1,3,2,1,4,0,172,207,342
321683,2,5,750,3,4,4,0,1,1,3,2,1,4,0,207,342,529
321683,2,6,750,3,4,4,0,1,1,3,2,1,4,0,342,529,836
321683,2,7,750,3,4,4,0,1,1,3,2,1,4,0,529,836,646
321683,2,8,750,3,4,4,0,1,1,3,2,1,4,0,836,646,750
321683,2,9,750,3,4,4,1,1,1,3,2,1,4,0,646,750,809
321683,2,10,750,3,4,4,0,1,1,3,2,1,4,0,750,809,512
321683,2,11,750,3,4,4,0,1,1,3,2,1,4,0,809,512,630
321683,3,2,750,3,4,4,0,1,1,3,2,1,4,0,792,442,494
321683,3,3,750,3,4,4,0,1,1,3,2,1,4,0,442,494,477
321683,3,4,750,3,4,4,0,1,1,3,2,1,4,0,494,477,912
321683,3,5,750,3,4,4,0,1,1,3,2,1,4,0,477,912,750
321683,3,6,750,3,4,4,0,1,1,3,2,1,4,0,912,750,1030
321683,3,7,750,3,4,4,0,1,1,3,2,1,4,0,750,1030,783
321683,3,8,750,3,4,4,0,1,1,3,2,1,4,0,1030,783,987
321683,3,9,750,3,4,4,0,1,1,3,2,1,4,0,783,987,953
321683,3,10,750,3,4,4,0,1,1,3,2,1,4,0,987,953,877
321683,3,11,750,3,4,4,0,1,1,3,2,1,4,0,953,877,724
321683,4,2,750,3,4,4,1,1,1,3,2,1,4,0,1369,826,1030
321683,4,3,750,3,4,4,0,1,1,3,2,1,4,0,826,1030,1251
321683,4,4,750,3,4,4,1,1,1,3,2,1,4,0,1030,1251,1387
321683,4,5,750,3,4,4,0,1,1,3,2,1,4,0,1251,1387,1105
321683,4,6,750,3,4,4,0,1,1,3,2,1,4,0,1387,1105,1413
321683,4,7,750,3,4,4,1,1,1,3,2,1,4,0,1105,1413,1386
321683,4,8,750,3,4,4,1,1,1,3,2,1,4,0,1413,1386,1395
321683,4,9,750,3,4,4,0,1,1,3,2,1,4,0,1386,1395,1380
321683,4,10,750,3,4,4,1,1,1,3,2,1,4,0,1395,1380,971
321683,4,11,750,3,4,4,0,1,1,1,2,1,4,0,1380,971,954
321683,5,2,750,3,4,4,0,1,1,3,2,1,4,0,1837,1175,1165
321683,5,3,750,3,4,4,0,1,1,3,2,1,4,0,1175,1165,997
321683,5,4,750,3,4,4,1,1,1,3,2,1,4,0,1165,997,1167
321683,5,5,750,3,4,4,0,1,1,1,2,1,4,0,997,1167,1550
321683,5,6,750,3,4,4,1,1,1,1,2,1,4,0,1167,1550,1312
321683,5,7,750,3,4,4,1,1,1,3,2,1,4,0,1550,1312,1592
321683,5,8,750,3,4,4,1,1,1,1,2,1,4,0,1312,1592,1966
321683,5,9,750,3,4,4,0,1,1,1,2,1,4,0,1592,1966,1573
321683,5,10,750,3,4,4,0,1,1,1,2,1,4,0,1966,1573,1515
321683,5,11,750,3,4,4,1,1,1,1,2,1,4,0,1573,1515,1183
321683,6,2,750,3,4,4,0,1,1,1,2,1,4,0,1624,980,1726
321683,6,3,750,3,4,4,0,1,1,1,2,1,4,0,980,1726,1149
321683,6,4,750,3,4,4,0,1,1,1,2,1,4,0,1726,1149,1727
321683,6,5,750,3,4,4,0,1,1,1,2,1,4,0,1149,1727,1498
321683,6,6,750,3,4,3,1,1,1,1,2,1,4,0,1727,1498,1820
321683,6,7,750,3,4,4,0,1,1,1,2,1,4,0,1498,1820,1828
321683,6,8,750,3,4,4,0,1,1,1,2,1,4,0,1820,1828,2024
321683,6,9,750,3,4,4,0,1,1,1,2,1,4,0,1828,2024,1879
321683,6,10,750,3,4,4,1,1,1,1,2,1,4,0,2024,1879,2262
321683,6,11,750,3,4,4,1,1,1,1,2,1,4,0,1879,2262,2628
321683,7,2,750,3,4,4,0,1,1,1,2,1,4,0,851,844,1633
321683,7,3,750,3,4,4,1,1,1,1,2,1,4,0,844,1633,1531
321683,7,4,750,3,4,4,0,1,1,1,2,1,4,0,1633,1531,1488
321683,7,5,750,3,4,4,0,1,1,1,2,1,4,0,1531,1488,1464
321683,7,6,750,3,4,4,1,1,1,1,2,1,4,0,1488,1464,1795
321683,7,7,750,3,4,4,0,1,1,1,2,1,4,0,1464,1795,1914
321683,7,8,750,3,4,4,1,1,1,1,2,1,4,0,1795,1914,2067
321683,7,9,750,3,4,4,1,1,1,1,2,1,4,0,1914,2067,2186
340175,7,8,638,2,1,2,0,1,1,1,2,1,4,0,9,178,244
340175,7,9,638,2,1,2,0,1,1,1,2,1,4,0,178,244,113
347384,2,11,831,3,3,3,1,1,1,3,2,1,4,0,175,717,2070
347384,3,2,831,3,3,3,1,1,1,3,2,1,4,0,2281,1812,1692
347384,3,3,831,3,3,3,1,1,1,1,2,1,4,0,1812,1692,1812
347384,3,4,831,3,3,3,1,1,1,3,2,1,4,0,1692,1812,2291
347384,3,5,831,3,3,3,1,1,1,3,2,1,4,0,1812,2291,1583
347384,3,6,831,3,3,3,1,1,1,3,2,1,4,0,2291,1583,2024
347384,3,7,831,3,3,3,1,1,1,3,2,1,4,0,1583,2024,1921
347384,3,8,831,3,3,3,1,1,1,1,2,1,4,0,2024,1921,2446
347384,3,9,831,3,3,3,1,1,1,3,2,1,4,0,1921,2446,1848
347384,3,10,831,3,3,3,1,1,1,1,2,1,4,0,2446,1848,2126
347384,3,11,831,3,3,3,1,1,1,3,2,1,4,0,1848,2126,2824
347384,4,2,831,3,3,3,1,1,1,3,2,1,4,0,4856,2088,2152
347384,4,3,831,3,3,3,1,1,1,3,2,1,4,0,2088,2152,2088
347384,4,4,831,3,3,3,1,1,1,3,2,1,4,0,2152,2088,2310
347384,4,5,831,3,3,3,1,1,1,3,2,1,4,0,2088,2310,1997
347384,4,6,831,3,3,3,1,1,1,3,2,1,4,0,2310,1997,2872
347384,4,7,831,3,3,3,1,1,1,1,2,1,4,0,1997,2872,2493
347384,4,8,831,3,3,3,1,1,1,3,2,1,4,0,2872,2493,3322
347384,4,9,831,3,3,3,1,1,1,1,2,1,4,0,2493,3322,3045
347384,4,10,831,3,3,3,1,1,1,3,2,1,4,0,3322,3045,2538
347384,4,11,831,3,3,3,1,1,1,1,2,1,4,0,3045,2538,3461
347384,5,2,831,3,3,3,1,1,1,1,2,1,4,0,5337,4270,2438
347384,5,3,831,3,3,3,1,1,1,3,2,1,4,0,4270,2438,2025
347384,5,4,831,3,3,3,1,1,1,3,2,1,4,0,2438,2025,2355
347384,5,5,831,3,3,3,1,1,1,1,2,1,4,0,2025,2355,1794
347384,5,6,831,3,3,3,1,1,1,3,2,1,4,0,2355,1794,1839
347384,5,7,831,3,3,3,1,1,1,1,2,1,4,0,1794,1839,2235
347384,5,8,831,3,3,3,1,1,1,3,2,1,4,0,1839,2235,3791
347384,5,9,831,3,3,3,1,1,1,1,2,1,4,0,2235,3791,6255
347384,5,10,831,3,3,3,1,1,1,1,2,1,4,0,3791,6255,3037
347384,5,11,831,3,3,3,1,1,1,3,2,1,4,0,6255,3037,7066
347384,6,2,831,3,3,3,1,1,1,3,2,1,4,0,4278,3091,1361
347384,6,3,831,3,3,3,1,1,1,1,2,1,4,0,3091,1361,663
347384,6,4,831,3,3,3,1,1,1,1,2,1,4,0,1361,663,2345
347384,6,5,831,3,3,3,1,1,1,1,2,1,4,0,663,2345,3661
347384,6,6,831,3,3,3,1,1,1,1,2,1,4,0,2345,3661,2419
347384,6,7,831,3,3,3,1,1,1,1,2,1,4,0,3661,2419,2465
347384,6,8,831,3,3,3,0,1,1,1,2,1,4,0,2419,2465,4002
347384,6,9,831,3,3,3,1,1,1,1,2,1,4,0,2465,4002,3238
347384,6,10,831,3,3,3,0,1,1,1,2,1,4,0,4002,3238,3873
347384,6,11,831,3,3,3,1,1,1,1,2,1,4,0,3238,3873,7563
347384,7,2,831,3,3,3,1,1,1,1,2,1,4,0,3579,2235,1610
347384,7,3,831,3,3,3,1,1,1,1,2,1,4,0,2235,1610,1702
347384,7,4,831,3,3,3,1,1,1,1,2,1,4,0,1610,1702,2751
347384,7,5,831,3,3,3,0,1,1,1,2,1,4,0,1702,2751,2475
347384,7,6,831,3,3,3,1,1,1,1,2,1,4,0,2751,2475,2558
347384,7,7,831,3,3,3,1,1,1,1,2,1,4,0,2475,2558,1527
347384,7,8,831,3,3,3,1,1,1,1,2,1,4,0,2558,1527,2613
347384,7,9,831,3,3,3,1,1,1,1,2,1,4,0,1527,2613,2898
348641,5,10,498,3,1,2,1,1,1,1,2,1,4,0,64,202,321
348641,5,11,498,3,1,2,0,1,1,1,2,1,4,0,202,321,312
348641,6,2,498,3,1,2,1,1,1,1,2,1,4,0,671,267,331
348641,6,3,498,3,1,2,1,1,1,1,2,1,4,0,267,331,378
348641,6,4,498,3,1,2,1,1,1,1,2,1,4,0,331,378,341
348641,6,5,498,3,1,2,1,1,1,1,2,1,4,0,378,341,414
348641,6,6,498,3,1,2,1,1,1,1,2,1,4,0,341,414,294
348641,6,7,498,3,1,2,1,1,1,1,2,1,4,0,414,294,570
348641,6,8,498,3,1,2,1,1,1,1,2,1,4,0,294,570,515
348641,6,9,498,3,1,2,1,1,1,1,2,1,4,0,570,515,506
348641,6,10,498,3,1,2,1,1,1,1,2,1,4,0,515,506,617
348641,6,11,498,3,1,2,1,1,1,1,2,1,4,0,506,617,1261
348641,7,2,498,3,1,2,1,1,1,1,2,1,4,0,451,257,451
348641,7,3,498,3,1,2,1,1,1,1,2,1,4,0,257,451,414
348641,7,4,498,3,1,2,1,1,1,1,2,1,4,0,451,414,488
348641,7,5,498,3,1,2,1,1,1,1,2,1,4,0,414,488,387
348641,7,6,498,3,1,2,0,1,1,1,2,1,4,0,488,387,442
348641,7,7,498,3,1,2,1,1,1,1,2,1,4,0,387,442,413
348641,7,8,498,3,1,2,1,1,1,1,2,1,4,0,442,413,405
348641,7,9,498,3,1,2,1,1,1,1,2,1,4,0,413,405,340
349023,2,2,450,3,2,3,1,1,1,3,2,1,4,0,2522,1571,2106
349023,2,3,450,3,2,3,1,1,1,3,2,1,4,0,1571,2106,1436
349023,2,4,450,3,2,3,0,1,1,3,2,1,4,0,2106,1436,2571
349023,2,5,450,3,2,3,1,1,1,3,2,1,4,0,1436,2571,2425
349023,2,6,450,3,2,3,1,1,1,3,2,1,4,0,2571,2425,2367
349023,2,7,450,3,2,3,1,1,1,3,2,1,4,0,2425,2367,2009
349023,2,8,450,3,2,3,1,1,1,3,2,1,4,0,2367,2009,2202
349023,2,9,450,3,2,3,1,1,1,3,2,1,4,0,2009,2202,3154
349023,2,10,450,3,2,3,1,1,1,3,2,1,4,0,2202,3154,2114
349023,2,11,450,3,2,3,1,1,1,3,2,1,4,0,3154,2114,1969
349023,3,2,450,3,2,3,0,1,1,3,2,1,4,0,4123,1863,1717
349023,3,3,450,3,2,3,1,1,1,3,2,1,4,0,1863,1717,2386
349023,3,4,450,3,2,3,1,1,1,3,2,1,4,0,1717,2386,3269
349023,3,5,450,3,2,3,1,1,1,3,2,1,4,0,2386,3269,1921
349023,3,6,450,3,2,3,1,1,1,3,2,1,4,0,3269,1921,2697
349023,3,7,450,3,2,3,1,1,1,3,2,1,4,0,1921,2697,2939
349023,3,8,450,3,2,3,0,1,1,3,2,1,4,0,2697,2939,3348
349023,3,9,450,3,2,3,0,1,1,3,2,1,4,0,2939,3348,3260
349023,3,10,450,2,2,3,1,1,1,3,2,1,4,0,3348,3260,3037
349023,3,11,450,3,2,3,0,1,1,3,2,1,4,0,3260,3037,2552
349023,4,2,450,2,2,3,1,1,1,3,2,1,4,0,4860,2135,1960
349023,4,3,450,2,2,3,1,1,1,3,2,1,4,0,2135,1960,2271
349023,4,4,450,3,2,3,1,1,1,3,2,1,4,0,1960,2271,2328
349023,4,5,450,3,2,3,1,1,1,3,2,1,4,0,2271,2328,1891
349023,4,6,450,3,2,3,1,1,1,3,2,1,4,0,2328,1891,2435
349023,4,7,450,2,2,3,0,1,1,3,2,1,4,0,1891,2435,2502
349023,4,8,450,2,2,3,0,1,1,3,2,1,4,0,2435,2502,2853
349023,4,9,450,3,2,3,1,1,1,1,2,1,4,0,2502,2853,1871
349023,4,10,450,2,2,3,0,1,1,3,2,1,4,0,2853,1871,1407
349023,4,11,450,3,2,3,1,1,1,1,2,1,4,0,1871,1407,2088
349023,5,2,450,3,2,3,0,1,1,1,2,1,4,0,4434,3163,1824
349023,5,3,450,2,2,3,1,1,1,1,2,1,4,0,3163,1824,1815
349023,5,4,450,3,2,3,1,1,1,1,2,1,4,0,1824,1815,2008
349023,5,5,450,2,2,3,1,1,1,1,2,1,4,0,1815,2008,1737
349023,5,6,450,3,2,3,1,1,1,3,2,1,4,0,2008,1737,1930
349023,5,7,450,3,2,3,1,1,1,1,2,1,4,0,1737,1930,1455
349023,5,8,450,3,2,3,1,1,1,1,2,1,4,0,1930,1455,1951
349023,5,9,450,3,2,3,1,1,1,1,2,1,4,0,1455,1951,1698
349023,5,10,450,3,2,3,0,1,1,1,2,1,4,0,1951,1698,1582
349023,5,11,450,3,2,3,1,1,1,1,2,1,4,0,1698,1582,1814
349023,6,2,450,3,2,3,1,1,1,1,2,1,4,0,1960,1271,815
349023,6,3,450,3,2,3,1,1,1,1,2,1,4,0,1271,815,1135
349023,6,4,450,3,2,3,1,1,1,1,2,1,4,0,815,1135,1038
349023,6,5,450,3,2,3,1,1,1,1,2,1,4,0,1135,1038,777
349023,6,6,450,3,2,3,1,1,1,1,2,1,4,0,1038,777,1155
349023,6,7,450,3,2,3,1,1,1,1,2,1,4,0,777,1155,1659
349023,6,8,450,3,2,3,1,1,1,1,2,1,4,0,1155,1659,1640
349023,6,9,450,3,2,3,0,1,1,1,2,1,4,0,1659,1640,923
349023,6,10,450,3,2,3,1,1,1,1,2,1,4,0,1640,923,904
349023,6,11,450,3,2,3,1,1,1,1,2,1,4,0,923,904,2105
349023,7,2,450,3,2,3,1,1,1,1,2,1,4,0,727,486,785
349023,7,3,450,2,2,3,0,1,1,1,2,1,4,0,486,785,562
349023,7,4,450,2,2,3,0,1,1,1,2,1,4,0,785,562,748
349023,7,5,450,3,2,3,1,1,1,1,2,1,4,0,562,748,612
349023,7,6,450,2,2,3,1,1,1,1,2,1,4,0,748,612,786
349023,7,7,450,3,2,3,1,1,1,1,2,1,4,0,612,786,679
349023,7,8,450,2,2,3,1,1,1,1,2,1,4,0,786,679,941
349023,7,9,450,2,2,3,0,1,1,1,2,1,4,0,679,941,941
350259,5,2,750,3,4,4,0,1,1,1,2,1,4,0,48,119,206
350259,5,3,750,3,4,4,0,1,1,1,2,1,4,0,119,206,245
350259,5,4,750,3,4,4,0,1,1,1,2,1,4,0,206,245,349
350259,5,5,750,3,4,4,0,1,1,1,2,1,4,0,245,349,325
350259,5,6,750,3,4,4,0,1,1,1,2,1,4,0,349,325,325
350259,5,7,750,3,4,4,0,1,1,1,2,1,4,0,325,325,538
350259,5,8,750,3,4,4,0,1,1,1,2,1,4,0,325,538,538
350259,5,9,750,3,4,4,0,1,1,1,2,1,4,0,538,538,538
350259,5,10,750,3,4,4,0,1,1,1,2,1,4,0,538,538,585
350259,5,11,750,3,4,4,0,1,1,1,2,1,4,0,538,585,657
350259,6,2,750,3,4,4,0,1,1,1,2,1,4,0,515,142,506
350259,6,3,750,3,4,4,0,1,1,1,2,1,4,0,142,506,545
350259,6,4,750,3,4,4,0,1,1,1,2,1,4,0,506,545,363
350259,6,5,750,3,4,4,0,1,1,1,2,1,4,0,545,363,347
350259,6,6,750,3,4,4,0,1,1,1,2,1,4,0,363,347,419
350259,6,7,750,3,4,4,0,1,1,1,2,1,4,0,347,419,427
350259,6,8,750,3,4,5,0,1,1,1,2,1,4,0,419,427,372
350259,6,9,750,3,4,4,0,1,1,1,2,1,4,0,427,372,340
350259,6,10,750,3,4,4,0,1,1,1,2,1,4,0,372,340,513
350259,6,11,750,3,4,4,0,1,1,1,2,1,4,0,340,513,711
350259,7,2,750,3,4,4,0,1,1,1,2,1,4,0,324,292,530
350259,7,3,750,3,4,4,0,1,1,1,2,1,4,0,292,530,348
350259,7,4,750,3,4,4,0,1,1,1,2,1,4,0,530,348,419
350259,7,5,750,3,4,4,0,1,1,1,2,1,4,0,348,419,379
350259,7,6,750,3,4,4,0,1,1,1,2,1,4,0,419,379,513
350259,7,7,750,3,4,4,0,1,1,1,2,1,4,0,379,513,490
350259,7,8,750,3,4,4,0,1,1,1,2,1,4,0,513,490,640
350259,7,9,750,3,4,4,0,1,1,1,2,1,4,0,490,640,577
354068,2,2,692,3,5,3,1,1,1,3,2,1,4,0,460,202,322
354068,2,3,692,3,5,3,1,1,1,3,2,1,4,0,202,322,184
354068,2,4,692,3,5,3,1,1,1,3,2,1,4,0,322,184,303
354068,2,5,692,3,5,3,1,1,1,3,2,1,4,0,184,303,230
354068,2,6,692,3,5,3,1,1,1,3,2,1,4,0,303,230,414
354068,2,7,692,3,5,3,1,1,1,3,2,1,4,0,230,414,415
354068,2,8,692,3,5,3,1,1,1,3,2,1,4,0,414,415,440
354068,2,9,692,3,5,3,1,1,1,3,2,1,4,0,415,440,350
354068,2,10,692,3,5,3,1,1,1,3,2,1,4,0,440,350,404
354068,2,11,692,3,5,3,1,1,1,3,2,1,4,0,350,404,469
354068,3,2,692,3,5,3,1,1,1,3,2,1,4,0,1167,633,469
354068,3,3,692,3,5,3,1,1,1,1,2,1,4,0,633,469,533
354068,3,4,692,3,5,3,1,1,1,3,2,1,4,0,469,533,884
354068,3,5,692,3,5,3,1,1,1,3,2,1,4,0,533,884,496
354068,3,6,692,3,5,3,1,1,1,3,2,1,4,0,884,496,525
354068,3,7,692,3,5,3,1,1,1,3,2,1,4,0,496,525,542
354068,3,8,692,3,5,3,1,1,1,3,2,1,4,0,525,542,736
354068,3,9,692,3,5,3,1,1,1,3,2,1,4,0,542,736,533
354068,3,10,692,3,5,3,1,1,1,3,2,1,4,0,736,533,635
354068,3,11,692,3,5,3,1,1,1,3,2,1,4,0,533,635,680
354068,4,2,692,3,5,3,1,1,1,3,2,1,4,0,718,396,478
354068,4,3,692,3,5,3,1,1,1,3,2,1,4,0,396,478,552
354068,4,4,692,3,5,3,1,1,1,3,2,1,4,0,478,552,616
354068,4,5,692,3,5,3,1,1,1,1,2,1,4,0,552,616,321
354068,4,6,692,3,5,3,1,1,1,3,2,1,4,0,616,321,580
354068,4,7,692,3,5,3,1,1,1,3,2,1,4,0,321,580,570
354068,4,8,692,3,5,3,1,1,1,1,2,1,4,0,580,570,634
354068,4,9,692,3,5,3,1,1,1,1,2,1,4,0,570,634,616
354068,4,10,692,3,5,3,1,1,1,1,2,1,4,0,634,616,358
354068,4,11,692,3,5,3,1,1,1,1,2,1,4,0,616,358,396
354068,5,2,692,3,5,3,1,1,1,1,2,1,4,0,1389,774,533
354068,5,3,692,3,5,3,1,1,1,3,2,1,4,0,774,533,451
354068,5,4,692,3,5,3,1,1,1,3,2,1,4,0,533,451,532
354068,5,5,692,3,5,3,1,1,1,1,2,1,4,0,451,532,422
354068,5,6,692,3,5,3,1,1,1,1,2,1,4,0,532,422,396
354068,5,7,692,3,5,3,1,1,1,3,2,1,4,0,422,396,534
354068,5,8,692,3,5,3,1,1,1,3,2,1,4,0,396,534,596
354068,5,9,692,3,5,3,1,1,1,1,2,1,4,0,534,596,652
354068,5,10,692,3,5,3,1,1,1,3,2,1,4,0,596,652,568
354068,5,11,692,3,5,3,1,1,1,3,2,1,4,0,652,568,653
354068,6,2,692,3,5,3,1,1,1,1,2,1,4,0,809,350,330
354068,6,3,692,3,5,3,1,1,1,3,2,1,4,0,350,330,533
354068,6,4,692,3,5,3,1,1,1,1,2,1,4,0,330,533,496
354068,6,5,692,3,5,3,1,1,1,1,2,1,4,0,533,496,386
354068,6,6,692,3,5,3,1,1,1,1,2,1,4,0,496,386,468
354068,6,7,692,3,5,3,1,1,1,1,2,1,4,0,386,468,552
354068,6,8,692,3,5,3,1,1,1,1,2,1,4,0,468,552,901
354068,6,9,692,3,5,3,1,1,1,1,2,1,4,0,552,901,736
354068,6,10,692,3,5,3,1,1,1,1,2,1,4,0,901,736,1077
354068,6,11,692,3,5,3,1,1,1,1,2,1,4,0,736,1077,1601
354068,7,2,692,3,5,3,1,1,1,1,2,1,4,0,442,552,634
354068,7,3,692,3,5,3,1,1,1,1,2,1,4,0,552,634,469
354068,7,4,692,3,5,3,1,1,1,1,2,1,4,0,634,469,579
354068,7,5,692,3,5,3,1,1,1,1,2,1,4,0,469,579,525
354068,7,6,692,3,5,3,1,1,1,1,2,1,4,0,579,525,846
354068,7,7,692,3,5,3,1,1,1,1,2,1,4,0,525,846,607
354068,7,8,692,3,5,3,1,1,1,1,2,1,4,0,846,607,920
354068,7,9,692,3,5,3,1,1,1,1,2,1,4,0,607,920,460
356986,3,10,637,3,2,5,0,1,1,1,2,1,4,0,84,91,210
356986,3,11,637,3,2,5,0,1,1,1,2,1,4,0,91,210,196
356986,4,2,637,3,2,5,0,1,1,1,2,1,4,0,301,196,147
356986,4,3,637,3,2,5,0,1,1,1,2,1,4,0,196,147,203
